data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-04-19,PA,082023,Casteldaccia,38.05373,13.52967,,,4,56,60,24,25,376,16,452,906,452,,,,
2021-04-20,PA,082023,Casteldaccia,38.05373,13.52967,,,4,55,59,-1,0,377,16,452,912,452,,,,
2021-04-21,PA,082023,Casteldaccia,38.05373,13.52967,,,4,55,59,0,0,377,16,452,912,452,,,,
2021-04-22,PA,082023,Casteldaccia,38.05373,13.52967,,,5,55,60,1,4,380,16,456,920,456,,,,
2021-04-23,PA,082023,Casteldaccia,38.05373,13.52967,,,5,70,75,15,16,381,16,472,936,472,,,,
2021-04-24,PA,082023,Casteldaccia,38.05373,13.52967,,,5,70,75,0,0,381,16,472,936,472,,,,
2021-04-25,PA,082023,Casteldaccia,38.05373,13.52967,,,5,71,76,1,2,382,16,474,944,474,,,,
2021-04-26,PA,082023,Casteldaccia,38.05373,13.52967,,,6,74,80,4,5,382,17,479,955,479,,,,
2021-04-27,PA,082023,Casteldaccia,38.05373,13.52967,,,4,80,84,4,5,382,18,484,962,484,,,,
2021-04-28,PA,082023,Casteldaccia,38.05373,13.52967,,,4,80,84,0,0,382,18,484,967,484,,,,
2021-04-29,PA,082023,Casteldaccia,38.05373,13.52967,,,4,79,83,-1,0,383,18,484,977,484,,,,
2021-04-30,PA,082023,Casteldaccia,38.05373,13.52967,,,5,101,106,23,23,383,18,507,1003,507,,,,
2021-05-01,PA,082023,Casteldaccia,38.05373,13.52967,,,5,100,105,-1,0,384,18,507,1009,507,,,,
2021-05-02,PA,082023,Casteldaccia,38.05373,13.52967,,,5,106,111,6,6,384,18,513,1015,513,,,,
2021-05-03,PA,082023,Casteldaccia,38.05373,13.52967,,,5,107,112,1,4,386,19,517,1031,517,,,,
2021-05-04,PA,082023,Casteldaccia,38.05373,13.52967,,,5,109,114,2,3,387,19,520,1041,520,,,,
2021-05-05,PA,082023,Casteldaccia,38.05373,13.52967,,,5,107,112,-2,2,391,19,522,1045,522,,,,
2021-05-06,PA,082023,Casteldaccia,38.05373,13.52967,,,5,105,110,-2,1,394,19,523,1056,523,,,,
2021-05-07,PA,082023,Casteldaccia,38.05373,13.52967,,,5,105,110,0,0,394,19,523,1056,523,,,,
2021-05-08,PA,082023,Casteldaccia,38.05373,13.52967,,,5,96,101,-9,1,404,19,524,1071,524,,,,
2021-05-09,PA,082023,Casteldaccia,38.05373,13.52967,,,5,99,104,3,7,408,19,531,1098,531,,,,
2021-05-10,PA,082023,Casteldaccia,38.05373,13.52967,,,5,95,100,-4,1,412,20,532,1108,532,,,,
2021-05-11,PA,082023,Casteldaccia,38.05373,13.52967,,,5,85,90,-10,0,422,20,532,1118,532,,,,
2021-05-12,PA,082023,Casteldaccia,38.05373,13.52967,,,5,81,86,-4,2,428,20,534,1127,534,,,,
2021-05-13,PA,082023,Casteldaccia,38.05373,13.52967,,,5,80,85,-1,0,429,20,534,1127,534,,,,
2021-05-14,PA,082023,Casteldaccia,38.05373,13.52967,,,5,72,77,-8,1,438,20,535,1135,535,,,,
2021-05-15,PA,082023,Casteldaccia,38.05373,13.52967,,,5,69,74,-3,0,441,20,535,1135,535,,,,
2021-05-16,PA,082023,Casteldaccia,38.05373,13.52967,,,5,68,73,-1,1,443,20,536,1138,536,,,,
2021-05-17,PA,082023,Casteldaccia,38.05373,13.52967,,,4,65,69,-4,1,447,21,537,1139,537,,,,
2021-05-18,PA,082023,Casteldaccia,38.05373,13.52967,,,4,65,69,0,0,447,21,537,1159,537,,,,
2021-05-19,PA,082023,Casteldaccia,38.05373,13.52967,,,4,64,68,-1,2,450,21,539,1169,539,,,,
2021-05-20,PA,082023,Casteldaccia,38.05373,13.52967,,,4,65,69,1,5,454,21,544,1175,544,,,,
2021-05-21,PA,082023,Casteldaccia,38.05373,13.52967,,,4,66,70,1,2,455,21,546,1178,546,,,,
2021-05-22,PA,082023,Casteldaccia,38.05373,13.52967,,,4,79,83,13,14,456,21,560,1195,560,,,,
2021-05-23,PA,082023,Casteldaccia,38.05373,13.52967,,,4,80,84,1,1,456,21,561,1196,561,,,,
2021-05-24,PA,082023,Casteldaccia,38.05373,13.52967,,,4,79,83,-1,0,457,21,561,1196,561,,,,
2021-05-25,PA,082023,Casteldaccia,38.05373,13.52967,,,4,53,57,-26,0,483,21,561,1198,561,,,,
2021-05-26,PA,082023,Casteldaccia,38.05373,13.52967,,,4,52,56,-1,0,484,21,561,1202,561,,,,
2021-05-27,PA,082023,Casteldaccia,38.05373,13.52967,,,4,46,50,-6,0,490,21,561,1222,561,,,,
2021-05-28,PA,082023,Casteldaccia,38.05373,13.52967,,,4,46,50,0,0,490,21,561,1222,561,,,,
2021-05-29,PA,082023,Casteldaccia,38.05373,13.52967,,,4,47,51,1,1,490,21,562,1228,562,,,,
2021-05-30,PA,082023,Casteldaccia,38.05373,13.52967,,,4,43,47,-4,0,494,21,562,1231,562,,,,
2021-05-31,PA,082023,Casteldaccia,38.05373,13.52967,,,4,43,47,0,0,494,21,562,1232,562,,,,
2021-06-01,PA,082023,Casteldaccia,38.05373,13.52967,,,4,43,47,0,0,494,21,562,1232,562,,,,
2021-06-02,PA,082023,Casteldaccia,38.05373,13.52967,,,4,44,48,1,1,494,21,563,1244,563,,,,
2021-06-03,PA,082023,Casteldaccia,38.05373,13.52967,,,4,52,56,8,8,494,21,571,1252,571,,,,
2021-06-04,PA,082023,Casteldaccia,38.05373,13.52967,,,4,44,48,-8,0,502,21,571,1252,571,,,,
2021-06-05,PA,082023,Casteldaccia,38.05373,13.52967,,,4,44,48,0,1,503,21,572,1254,572,,,,
2021-06-06,PA,082023,Casteldaccia,38.05373,13.52967,,,4,44,48,0,0,503,21,572,1258,572,,,,
2021-06-07,PA,082023,Casteldaccia,38.05373,13.52967,,,4,39,43,-5,2,509,22,574,1261,574,,,,
2021-06-08,PA,082023,Casteldaccia,38.05373,13.52967,,,4,37,41,-2,1,512,22,575,1262,575,,,,
2021-06-09,PA,082023,Casteldaccia,38.05373,13.52967,,,4,38,42,1,3,514,22,578,1265,578,,,,
2021-06-10,PA,082023,Casteldaccia,38.05373,13.52967,,,4,35,39,-3,0,517,22,578,1267,578,,,,
2021-06-11,PA,082023,Casteldaccia,38.05373,13.52967,,,3,30,33,-6,1,523,23,579,1278,579,,,,
2021-06-12,PA,082023,Casteldaccia,38.05373,13.52967,,,3,30,33,0,0,523,23,579,1278,579,,,,
2021-06-13,PA,082023,Casteldaccia,38.05373,13.52967,,,3,34,37,4,4,523,23,583,1290,583,,,,
2021-06-14,PA,082023,Casteldaccia,38.05373,13.52967,,,3,19,22,-15,0,537,24,583,1290,583,,,,
2021-06-15,PA,082023,Casteldaccia,38.05373,13.52967,,,3,21,24,2,4,539,24,587,1295,587,,,,
2021-06-17,PA,082023,Casteldaccia,38.05373,13.52967,,,0,23,23,-1,0,540,24,587,1296,587,,,,
2021-06-18,PA,082023,Casteldaccia,38.05373,13.52967,,,0,22,22,-1,0,541,24,587,1297,587,,,,
2021-06-19,PA,082023,Casteldaccia,38.05373,13.52967,,,0,22,22,0,0,541,24,587,1302,587,,,,
2021-06-20,PA,082023,Casteldaccia,38.05373,13.52967,,,0,21,21,-1,0,542,24,587,1309,587,,,,
2021-06-21,PA,082023,Casteldaccia,38.05373,13.52967,,,0,17,17,-4,0,546,24,587,1310,587,,,,
2021-06-22,PA,082023,Casteldaccia,38.05373,13.52967,,,0,13,13,-4,0,550,24,587,1311,587,,,,
2021-06-23,PA,082023,Casteldaccia,38.05373,13.52967,,,0,17,17,4,5,551,24,592,1317,592,,,,
2021-06-24,PA,082023,Casteldaccia,38.05373,13.52967,,,0,17,17,0,0,551,24,592,1317,592,,,,
2021-06-25,PA,082023,Casteldaccia,38.05373,13.52967,,,0,17,17,0,0,551,24,592,1317,592,,,,
2021-06-26,PA,082023,Casteldaccia,38.05373,13.52967,,,0,17,17,0,0,551,24,592,1317,592,,,,
2021-06-27,PA,082023,Casteldaccia,38.05373,13.52967,,,0,17,17,0,0,551,24,592,1317,592,,,,
2021-06-28,PA,082023,Casteldaccia,38.05373,13.52967,,,0,17,17,0,0,551,24,592,1328,592,,,,
2021-06-29,PA,082023,Casteldaccia,38.05373,13.52967,,,0,13,13,-4,0,555,24,592,1328,592,,,,
2021-06-30,PA,082023,Casteldaccia,38.05373,13.52967,,,0,13,13,0,0,555,24,592,1328,592,,,,
2021-07-01,PA,082023,Casteldaccia,38.05373,13.52967,,,0,11,11,-2,0,557,24,592,1328,592,,,,
2021-07-04,PA,082023,Casteldaccia,38.05373,13.52967,,,0,10,10,-1,0,558,24,592,1328,592,,,,
2021-07-05,PA,082023,Casteldaccia,38.05373,13.52967,,,0,11,11,1,2,559,24,594,1337,594,,,,
2021-07-07,PA,082023,Casteldaccia,38.05373,13.52967,,,0,7,7,-4,0,562,24,593,1337,593,Rettificato totale_casi (-1) per via di un doppio inserimento,,,
2021-07-08,PA,082023,Casteldaccia,38.05373,13.52967,,,0,7,7,0,0,562,24,593,1337,593,,,,
2021-07-09,PA,082023,Casteldaccia,38.05373,13.52967,,,0,7,7,0,0,562,24,593,1337,593,,,,
2021-07-10,PA,082023,Casteldaccia,38.05373,13.52967,,,0,7,7,0,0,562,24,593,1340,593,,,,
2021-07-11,PA,082023,Casteldaccia,38.05373,13.52967,,,0,7,7,0,0,562,24,593,1340,593,,,,
2021-07-14,PA,082023,Casteldaccia,38.05373,13.52967,,,1,2,3,-4,2,568,24,595,1343,595,,,,
2021-07-15,PA,082023,Casteldaccia,38.05373,13.52967,,,1,2,3,0,0,568,24,595,1343,595,,,,
2021-07-16,PA,082023,Casteldaccia,38.05373,13.52967,,,1,4,5,2,2,568,24,597,1346,597,,,,
2021-07-17,PA,082023,Casteldaccia,38.05373,13.52967,,,1,4,5,0,0,568,24,597,1348,597,,,,
2021-07-18,PA,082023,Casteldaccia,38.05373,13.52967,,,1,4,5,0,0,568,24,597,1348,597,,,,
2021-07-19,PA,082023,Casteldaccia,38.05373,13.52967,,,1,6,7,2,2,568,24,599,1351,599,,,,
2021-07-20,PA,082023,Casteldaccia,38.05373,13.52967,,,1,6,7,0,0,568,24,599,1351,599,,,,
2021-07-21,PA,082023,Casteldaccia,38.05373,13.52967,,,1,5,6,-1,0,569,24,599,1352,599,,,,
2021-07-22,PA,082023,Casteldaccia,38.05373,13.52967,,,1,5,6,0,0,569,24,599,1352,599,,,,
2021-07-24,PA,082023,Casteldaccia,38.05373,13.52967,,,1,5,6,0,0,569,24,599,1352,599,,,,
2021-07-26,PA,082023,Casteldaccia,38.05373,13.52967,,,1,5,6,0,0,569,24,599,1357,599,,,,
2021-07-27,PA,082023,Casteldaccia,38.05373,13.52967,,,1,5,6,0,1,570,24,600,1359,600,,,,
2021-07-28,PA,082023,Casteldaccia,38.05373,13.52967,,,0,4,4,-2,0,571,25,600,1360,600,,,,
2021-07-29,PA,082023,Casteldaccia,38.05373,13.52967,,,0,7,7,3,3,571,25,603,1363,603,,,,
2021-07-30,PA,082023,Casteldaccia,38.05373,13.52967,,,0,7,7,0,0,571,25,603,1363,603,,,,
2021-07-31,PA,082023,Casteldaccia,38.05373,13.52967,,,0,16,16,9,9,571,25,612,1372,612,,,,
2021-08-01,PA,082023,Casteldaccia,38.05373,13.52967,,,0,16,16,0,0,571,25,612,1372,612,,,,
2021-08-02,PA,082023,Casteldaccia,38.05373,13.52967,,,0,24,24,8,7,570,25,619,1380,619,,,,
2021-08-03,PA,082023,Casteldaccia,38.05373,13.52967,,,0,27,27,3,3,570,25,622,1386,622,,,,
2021-08-05,PA,082023,Casteldaccia,38.05373,13.52967,,,0,28,28,1,1,570,25,623,1387,623,,,,
2021-08-06,PA,082023,Casteldaccia,38.05373,13.52967,,,0,28,28,0,0,570,25,623,1387,623,,,,
2021-08-08,PA,082023,Casteldaccia,38.05373,13.52967,,,0,33,33,5,5,570,25,628,1396,628,,,,
2021-08-09,PA,082023,Casteldaccia,38.05373,13.52967,,,1,31,32,-1,1,572,25,629,1401,629,,,,
2021-08-10,PA,082023,Casteldaccia,38.05373,13.52967,,,1,30,31,-1,0,573,25,629,1406,629,,,,
2021-08-11,PA,082023,Casteldaccia,38.05373,13.52967,,,1,29,30,-1,0,574,25,629,1406,629,,,,
2021-08-12,PA,082023,Casteldaccia,38.05373,13.52967,,,1,39,40,10,11,575,25,640,1429,640,,,,
2021-08-13,PA,082023,Casteldaccia,38.05373,13.52967,,,1,38,39,-1,2,578,25,642,1432,642,,,,
2021-08-16,PA,082023,Casteldaccia,38.05373,13.52967,,,1,49,50,11,12,579,25,654,1449,654,,,,
2021-08-17,PA,082023,Casteldaccia,38.05373,13.52967,,,1,46,47,-3,0,582,25,654,1449,654,,,,
2021-08-19,PA,082023,Casteldaccia,38.05373,13.52967,,,1,39,40,-7,0,589,25,654,1456,654,,,,
2021-08-20,PA,082023,Casteldaccia,38.05373,13.52967,,,1,36,37,-3,0,592,25,654,1460,654,,,,
2021-08-22,PA,082023,Casteldaccia,38.05373,13.52967,,,1,36,37,0,0,592,25,654,1460,654,,,,
2021-08-25,PA,082023,Casteldaccia,38.05373,13.52967,,,1,57,58,21,27,598,25,681,1504,681,,,,
2021-08-31,PA,082023,Casteldaccia,38.05373,13.52967,,,1,67,68,10,18,606,25,699,1529,699,,,,
2021-09-03,PA,082023,Casteldaccia,38.05373,13.52967,,,1,82,83,15,34,625,25,733,1605,733,,,,
2021-09-04,PA,082023,Casteldaccia,38.05373,13.52967,,,1,81,82,-1,1,627,25,734,1614,734,,,,
2021-09-06,PA,082023,Casteldaccia,38.05373,13.52967,,,1,89,90,8,11,630,25,745,1643,745,,,,
2021-09-07,PA,082023,Casteldaccia,38.05373,13.52967,,,1,87,88,-2,4,636,25,749,1656,749,,,,
2021-09-08,PA,082023,Casteldaccia,38.05373,13.52967,,,1,84,85,-3,0,639,25,749,1657,749,,,,
2021-09-09,PA,082023,Casteldaccia,38.05373,13.52967,,,1,78,79,-6,0,645,25,749,1669,749,,,,
2021-09-10,PA,082023,Casteldaccia,38.05373,13.52967,,,1,78,79,0,0,645,25,749,1669,749,,,,
2021-09-12,PA,082023,Casteldaccia,38.05373,13.52967,,,0,57,57,-22,3,670,25,752,1701,752,,,,
2021-09-13,PA,082023,Casteldaccia,38.05373,13.52967,,,0,51,51,-6,2,678,25,754,1718,754,,,,
