data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-16,PA,082006,Bagheria,38.078918,13.512365,,,,,311,,,220,23,554,874,554,,,,
2020-11-17,PA,082006,Bagheria,38.078918,13.512365,,,,,333,22,33,231,23,587,905,587,,,,
2020-11-18,PA,082006,Bagheria,38.078918,13.512365,,,,,349,16,23,236,25,610,930,610,,,,
2020-11-19,PA,082006,Bagheria,38.078918,13.512365,,,,,381,32,34,237,26,644,956,644,,,,
2020-11-20,PA,082006,Bagheria,38.078918,13.512365,,,,,402,21,49,265,26,693,1004,693,,,,
2020-11-21,PA,082006,Bagheria,38.078918,13.512365,,,,,399,-3,10,278,26,703,1086,703,,,,
2020-11-23,PA,082006,Bagheria,38.078918,13.512365,,,,,411,12,30,296,26,733,1169,733,,,,
2020-11-24,PA,082006,Bagheria,38.078918,13.512365,,,,,404,-7,14,317,26,747,1225,747,,,,
2020-11-25,PA,082006,Bagheria,38.078918,13.512365,,,,,456,52,56,321,26,803,1269,803,,,,
2020-11-26,PA,082006,Bagheria,38.078918,13.512365,,,,,464,8,27,340,26,830,1307,830,,,,
2020-11-27,PA,082006,Bagheria,38.078918,13.512365,,,,,469,5,25,357,29,855,1346,855,,,,
2020-11-29,PA,082006,Bagheria,38.078918,13.512365,,,,,452,-17,0,383,41,855,1405,855,,,,
2020-11-30,PA,082006,Bagheria,38.078918,13.512365,,,,,449,-3,21,404,41,876,1476,876,,,,
2020-12-01,PA,082006,Bagheria,38.078918,13.512365,,,,,438,-11,27,424,41,903,1494,903,,,,
2020-12-02,PA,082006,Bagheria,38.078918,13.512365,,,,,427,-11,11,446,41,914,1531,914,,,,
2020-12-03,PA,082006,Bagheria,38.078918,13.512365,,,,,456,29,29,446,41,943,1566,943,,,,
2020-12-04,PA,082006,Bagheria,38.078918,13.512365,,,,,461,5,23,464,41,966,1598,966,,,,
2020-12-05,PA,082006,Bagheria,38.078918,13.512365,,,,,387,-74,2,540,41,968,1617,968,,,,
2020-12-06,PA,082006,Bagheria,38.078918,13.512365,,,,,409,22,26,544,41,994,1647,994,,,,
2020-12-08,PA,082006,Bagheria,38.078918,13.512365,,,,,400,-9,27,580,41,1021,1688,1021,,,,
2020-12-09,PA,082006,Bagheria,38.078918,13.512365,,,,,391,-9,8,596,42,1029,1717,1029,,,,
2020-12-10,PA,082006,Bagheria,38.078918,13.512365,,,,,397,6,7,597,42,1036,1757,1036,,,,
2020-12-11,PA,082006,Bagheria,38.078918,13.512365,,,,,364,-33,16,646,42,1052,1780,1052,,,,
2020-12-12,PA,082006,Bagheria,38.078918,13.512365,,,,,351,-13,10,655,56,1062,1800,1062,,,,
2020-12-14,PA,082006,Bagheria,38.078918,13.512365,,,,,347,-4,15,674,56,1077,1840,1077,,,,
2020-12-15,PA,082006,Bagheria,38.078918,13.512365,,,,,346,-1,17,691,57,1094,1861,1094,,,,
2020-12-16,PA,082006,Bagheria,38.078918,13.512365,,,,,293,-53,16,760,57,1110,1882,1110,,,,
2020-12-17,PA,082006,Bagheria,38.078918,13.512365,,,,,303,10,10,760,57,1120,1919,1120,,,,
2020-12-20,PA,082006,Bagheria,38.078918,13.512365,,,,,309,6,22,775,59,1142,1994,1142,,,,
2020-12-21,PA,082006,Bagheria,38.078918,13.512365,,,,,314,5,39,809,59,1181,2012,1181,,,,
2020-12-22,PA,082006,Bagheria,38.078918,13.512365,,,,,313,-1,2,811,60,1183,2035,1183,,,,
2020-12-25,PA,082006,Bagheria,38.078918,13.512365,,,,,331,18,26,818,61,1209,2102,1209,,,,
2020-12-28,PA,082006,Bagheria,38.078918,13.512365,,,,,346,15,31,833,62,1240,2221,1240,,,,
2020-12-30,PA,082006,Bagheria,38.078918,13.512365,,,,,363,17,20,833,66,1260,2313,1260,,,,
2020-12-31,PA,082006,Bagheria,38.078918,13.512365,,,,,371,8,19,842,66,1279,2339,1279,,,,
2021-01-01,PA,082006,Bagheria,38.078918,13.512365,,,,,388,17,17,842,66,1296,2346,1296,,,,
2021-01-03,PA,082006,Bagheria,38.078918,13.512365,,,,,392,4,27,865,66,1323,2459,1323,,,,
2021-01-06,PA,082006,Bagheria,38.078918,13.512365,,,,,423,31,68,902,66,1391,2509,1391,,,,
2021-01-08,PA,082006,Bagheria,38.078918,13.512365,,,,,409,-14,27,943,66,1418,2594,1418,,,,
2021-01-10,PA,082006,Bagheria,38.078918,13.512365,,,,,418,9,10,943,67,1428,2637,1428,,,,
2021-01-11,PA,082006,Bagheria,38.078918,13.512365,,,,,443,25,43,961,67,1471,2681,1471,,,,
2021-01-12,PA,082006,Bagheria,38.078918,13.512365,,,,,440,-3,22,985,68,1493,2704,1493,,,,
2021-01-13,PA,082006,Bagheria,38.078918,13.512365,,,,,444,4,14,995,68,1507,2764,1507,,,,
2021-01-14,PA,082006,Bagheria,38.078918,13.512365,,,,,431,-13,3,1011,68,1510,2801,1510,,,,
2021-01-15,PA,082006,Bagheria,38.078918,13.512365,,,,,447,16,18,1013,68,1528,2836,1528,,,,
2021-01-16,PA,082006,Bagheria,38.078918,13.512365,,,,,452,5,7,1015,68,1535,2895,1535,,,,
2021-01-18,PA,082006,Bagheria,38.078918,13.512365,,,,,467,15,27,1026,69,1562,2983,1562,,,,
2021-01-19,PA,082006,Bagheria,38.078918,13.512365,,,,,481,14,20,1031,70,1582,3010,1582,,,,
2021-01-20,PA,082006,Bagheria,38.078918,13.512365,,,,,486,5,30,1056,70,1612,3048,1612,,,,
2021-01-21,PA,082006,Bagheria,38.078918,13.512365,,,,,518,32,38,1062,70,1650,3062,1650,,,,
2021-01-22,PA,082006,Bagheria,38.078918,13.512365,,,,,528,10,10,1062,70,1660,3119,1660,,,,
2021-01-23,PA,082006,Bagheria,38.078918,13.512365,,,,,539,11,18,1064,75,1678,3150,1678,,,,
2021-01-25,PA,082006,Bagheria,38.078918,13.512365,,,,,525,-14,3,1081,75,1681,3207,1681,,,,
2021-01-26,PA,082006,Bagheria,38.078918,13.512365,,,,,534,9,48,1116,79,1729,3244,1729,,,,
2021-01-27,PA,082006,Bagheria,38.078918,13.512365,,,,,557,23,39,1132,79,1768,3278,1768,,,,
2021-01-28,PA,082006,Bagheria,38.078918,13.512365,,,,,494,-63,3,1197,80,1771,3321,1771,,,,
2021-01-29,PA,082006,Bagheria,38.078918,13.512365,,,,,482,-12,15,1225,79,1786,3401,1786,,,,
2021-01-30,PA,082006,Bagheria,38.078918,13.512365,,,,,484,2,22,1245,79,1808,3431,1808,,,,
2021-02-01,PA,082006,Bagheria,38.078918,13.512365,,,,,475,-9,21,1273,81,1829,3471,1829,,,,
2021-02-02,PA,082006,Bagheria,38.078918,13.512365,,,,,489,14,35,1293,82,1864,3503,1864,,,,
2021-02-03,PA,082006,Bagheria,38.078918,13.512365,,,,,432,-57,10,1359,83,1874,3513,1874,,,,
2021-02-05,PA,082006,Bagheria,38.078918,13.512365,,,,,398,-34,13,1406,83,1887,3650,1887,,,,
2021-02-06,PA,082006,Bagheria,38.078918,13.512365,,,,,426,28,46,1424,83,1933,3678,1933,,,,
2021-02-08,PA,082006,Bagheria,38.078918,13.512365,,,,,430,4,24,1444,83,1957,3691,1957,,,,
2021-02-09,PA,082006,Bagheria,38.078918,13.512365,,,,,411,-19,7,1469,84,1964,3703,1964,,,,
2021-02-10,PA,082006,Bagheria,38.078918,13.512365,,,,,386,-25,5,1499,84,1969,3763,1969,,,,
2021-02-11,PA,082006,Bagheria,38.078918,13.512365,,,,,367,-19,3,1521,84,1972,3829,1972,,,,
2021-02-12,PA,082006,Bagheria,38.078918,13.512365,,,,,383,16,34,1539,84,2006,3834,2006,,,,
2021-02-13,PA,082006,Bagheria,38.078918,13.512365,,,,,365,-18,1,1558,84,2007,3844,2007,,,,
2021-02-15,PA,082006,Bagheria,38.078918,13.512365,,,,,359,-6,4,1568,84,2011,3910,2011,,,,
2021-02-16,PA,082006,Bagheria,38.078918,13.512365,,,,,345,-14,5,1587,84,2016,3932,2016,,,,
2021-02-17,PA,082006,Bagheria,38.078918,13.512365,,,,,337,-8,6,1601,84,2022,3969,2022,,,,
2021-02-18,PA,082006,Bagheria,38.078918,13.512365,,,,,318,-19,4,1624,84,2026,3994,2026,,,,
2021-02-19,PA,082006,Bagheria,38.078918,13.512365,,,,,314,-4,7,1635,84,2033,4004,2033,,,,
2021-02-20,PA,082006,Bagheria,38.078918,13.512365,,,,,315,1,6,1640,84,2039,4012,2039,,,,
2021-02-22,PA,082006,Bagheria,38.078918,13.512365,,,,,279,-36,9,1684,85,2048,4041,2048,,,,
2021-02-23,PA,082006,Bagheria,38.078918,13.512365,,,,,270,-9,2,1695,85,2050,4056,2050,,,,
2021-02-24,PA,082006,Bagheria,38.078918,13.512365,,,,,264,-6,0,1701,85,2050,4077,2050,,,,
2021-02-27,PA,082006,Bagheria,38.078918,13.512365,,,,,234,-30,7,1738,85,2057,4111,2057,,,,
2021-03-01,PA,082006,Bagheria,38.078918,13.512365,,,,,236,2,6,1742,85,2063,4122,2063,,,,
2021-03-03,PA,082006,Bagheria,38.078918,13.512365,,,,,180,-56,6,1804,85,2069,4137,2069,,,,
2021-03-06,PA,082006,Bagheria,38.078918,13.512365,,,,,146,-34,12,1850,85,2081,4162,2081,,,,
2021-03-09,PA,082006,Bagheria,38.078918,13.512365,,,,,146,0,7,1857,85,2088,4201,2088,,,,
2021-03-10,PA,082006,Bagheria,38.078918,13.512365,,,,,143,-3,26,1866,85,2114,4201,2114,,,,
2021-03-11,PA,082006,Bagheria,38.078918,13.512365,,,,,137,-6,1,1893,85,2115,4206,2115,,,,
2021-03-13,PA,082006,Bagheria,38.078918,13.512365,,,,,158,21,21,1893,85,2136,4246,2136,,,,
2021-03-15,PA,082006,Bagheria,38.078918,13.512365,,,,,174,16,17,1894,85,2153,4257,2153,,,,
2021-03-16,PA,082006,Bagheria,38.078918,13.512365,,,,,181,7,8,1895,85,2161,4276,2161,,,,
2021-03-17,PA,082006,Bagheria,38.078918,13.512365,,,,,174,-7,9,1911,85,2170,4284,2170,,,,
2021-03-20,PA,082006,Bagheria,38.078918,13.512365,,,,,198,24,26,1913,85,2196,4336,2196,,,,
2021-03-22,PA,082006,Bagheria,38.078918,13.512365,,,,,201,3,3,1913,85,2199,4357,2199,,,,
2021-03-24,PA,082006,Bagheria,38.078918,13.512365,,,,,226,25,33,1921,85,2232,4419,2232,,,,
2021-03-28,PA,082006,Bagheria,38.078918,13.512365,,,16,228,244,18,24,1927,85,2256,4443,2256,,,,
2021-03-29,PA,082006,Bagheria,38.078918,13.512365,,,16,228,244,0,16,1943,85,2272,4511,2272,,,,
2021-03-30,PA,082006,Bagheria,38.078918,13.512365,,,14,182,196,-48,6,1997,85,2278,4531,2278,Corretto conteggio tamponi giornalieri con date_tamponi dal db al giorno precedente,,,
2021-03-31,PA,082006,Bagheria,38.078918,13.512365,,,15,184,199,3,14,2008,85,2292,4551,2292,,,,
2021-04-01,PA,082006,Bagheria,38.078918,13.512365,,,14,175,189,-10,8,2026,85,2300,4564,2300,,,,
2021-04-02,PA,082006,Bagheria,38.078918,13.512365,,,14,191,205,16,19,2029,85,2319,4601,2319,,,,
2021-04-03,PA,082006,Bagheria,38.078918,13.512365,,,14,202,216,11,14,2032,85,2333,4627,2333,,,,
2021-04-04,PA,082006,Bagheria,38.078918,13.512365,,,14,201,215,-1,0,2033,85,2333,4627,2333,,,,
2021-04-05,PA,082006,Bagheria,38.078918,13.512365,,,14,201,215,0,0,2033,85,2333,4627,2333,,,,
2021-04-06,PA,082006,Bagheria,38.078918,13.512365,,,15,206,221,6,14,2041,85,2347,4665,2347,,,,
2021-04-07,PA,082006,Bagheria,38.078918,13.512365,,,15,225,240,19,23,2045,85,2370,4704,2370,,,,
2021-04-08,PA,082006,Bagheria,38.078918,13.512365,,,15,216,231,-9,11,2064,86,2381,4734,2381,,,,
2021-04-09,PA,082006,Bagheria,38.078918,13.512365,,,6,228,234,3,23,2064,106,2404,4767,2404,,,,
2021-04-10,PA,082006,Bagheria,38.078918,13.512365,,,6,219,225,-9,0,2073,106,2404,4769,2404,,,,
2021-04-11,PA,082006,Bagheria,38.078918,13.512365,,,6,219,225,0,4,2077,106,2408,4792,2408,,,,
2021-04-12,PA,082006,Bagheria,38.078918,13.512365,,,5,242,247,22,28,2083,106,2436,4854,2436,,,,
2021-04-13,PA,082006,Bagheria,38.078918,13.512365,,,6,232,238,-9,12,2104,106,2448,4876,2448,,,,
2021-04-14,PA,082006,Bagheria,38.078918,13.512365,,,6,232,238,0,0,2104,106,2448,4876,2448,,,,
2021-04-15,PA,082006,Bagheria,38.078918,13.512365,,,7,285,292,54,65,2115,106,2513,4974,2513,,,,
2021-04-16,PA,082006,Bagheria,38.078918,13.512365,,,7,281,288,-4,7,2126,106,2520,4982,2520,,,,
2021-04-17,PA,082006,Bagheria,38.078918,13.512365,,,7,278,285,-3,0,2129,106,2520,4982,2520,,,,
