data,distretto,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-09-21,39,82006,Bagheria,38.078918,13.512365,,,8,146,154,-14,5,3342,118,3614,7959,3614,,,,
2021-09-21,39,82067,Santa Flavia,38.08246,13.52758,,,0,34,34,-3,3,830,22,886,2003,886,,,,
2021-09-21,39,82035,Ficarazzi,38.089272,13.46891,,,0,43,43,-1,5,837,10,890,1979,890,,,,
2021-09-21,39,82023,Casteldaccia,38.05373,13.52967,,,0,24,24,-8,1,706,25,755,1753,755,,,,
2021-09-21,39,82004,Altavilla Milicia,38.0421,13.54901,,,0,15,15,2,2,484,13,512,1154,512,,,,
