data,distretto,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-11-16,39,82006,Bagheria,38.078918,13.512365,,,,,311,,,220,23,554,874,554,,,,
2020-11-16,39,82067,Santa Flavia,38.08246,13.52758,,,,,68,,,26,0,96,164,94,,,,
2020-11-16,39,82035,Ficarazzi,38.089272,13.46891,,,,,99,,,49,0,148,268,148,,,,
2020-11-16,39,82023,Casteldaccia,38.05373,13.52967,,,,,46,,,18,0,64,89,64,,,,
2020-11-16,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,45,,,19,0,64,103,64,,,,
2020-11-17,39,82006,Bagheria,38.078918,13.512365,,,,,333,22,33,231,23,587,905,587,,,,
2020-11-17,39,82067,Santa Flavia,38.08246,13.52758,,,,,68,0,0,26,0,94,169,94,,,,
2020-11-17,39,82035,Ficarazzi,38.089272,13.46891,,,,,99,0,1,50,0,149,276,149,,,,
2020-11-17,39,82023,Casteldaccia,38.05373,13.52967,,,,,45,-1,0,19,0,64,94,64,,,,
2020-11-17,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,45,0,1,20,0,65,111,65,,,,
2020-11-18,39,82006,Bagheria,38.078918,13.512365,,,,,349,16,23,236,25,610,930,610,,,,
2020-11-18,39,82067,Santa Flavia,38.08246,13.52758,,,,,71,3,5,28,0,99,172,99,,,,
2020-11-18,39,82035,Ficarazzi,38.089272,13.46891,,,,,100,1,3,52,0,152,277,152,,,,
2020-11-18,39,82023,Casteldaccia,38.05373,13.52967,,,,,46,1,1,19,0,65,98,65,,,,
2020-11-18,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,42,-3,2,25,0,67,113,67,,,,
2020-11-19,39,82006,Bagheria,38.078918,13.512365,,,,,381,32,34,237,26,644,956,644,,,,
2020-11-19,39,82067,Santa Flavia,38.08246,13.52758,,,,,84,13,13,28,0,112,183,112,,,,
2020-11-19,39,82035,Ficarazzi,38.089272,13.46891,,,,,109,9,16,58,1,168,283,168,,,,
2020-11-19,39,82023,Casteldaccia,38.05373,13.52967,,,,,47,1,2,20,0,67,107,67,,,,
2020-11-19,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,42,0,0,25,0,67,115,67,,,,
2020-11-20,39,82006,Bagheria,38.078918,13.512365,,,,,402,21,49,265,26,693,1004,693,,,,
2020-11-20,39,82067,Santa Flavia,38.08246,13.52758,,,,,87,3,5,30,0,117,191,117,,,,
2020-11-20,39,82035,Ficarazzi,38.089272,13.46891,,,,,114,5,11,64,1,179,291,179,,,,
2020-11-20,39,82023,Casteldaccia,38.05373,13.52967,,,,,42,-5,3,28,0,70,111,70,,,,
2020-11-20,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,43,1,1,25,0,68,119,68,,,,
2020-11-21,39,82006,Bagheria,38.078918,13.512365,,,,,399,-3,10,278,26,703,1086,703,,,,
2020-11-21,39,82067,Santa Flavia,38.08246,13.52758,,,,,86,-1,1,32,0,118,204,118,,,,
2020-11-21,39,82035,Ficarazzi,38.089272,13.46891,,,,,110,-4,1,68,1,180,302,180,,,,
2020-11-21,39,82023,Casteldaccia,38.05373,13.52967,,,,,43,1,1,28,0,71,117,71,,,,
2020-11-21,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,43,0,0,25,0,68,123,68,,,,
2020-11-23,39,82006,Bagheria,38.078918,13.512365,,,,,411,12,30,296,26,733,1169,733,,,,
2020-11-23,39,82067,Santa Flavia,38.08246,13.52758,,,,,78,-8,3,40,3,121,217,121,,,,
2020-11-23,39,82035,Ficarazzi,38.089272,13.46891,,,,,124,14,14,69,1,194,320,194,,,,
2020-11-23,39,82023,Casteldaccia,38.05373,13.52967,,,,,49,6,7,29,0,78,151,78,,,,
2020-11-23,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,46,3,6,28,0,74,137,74,,,,
2020-11-24,39,82006,Bagheria,38.078918,13.512365,,,,,404,-7,14,317,26,747,1225,747,,,,
2020-11-24,39,82067,Santa Flavia,38.08246,13.52758,,,,,77,-1,0,41,3,121,226,121,,,,
2020-11-24,39,82035,Ficarazzi,38.089272,13.46891,,,,,129,5,6,70,1,200,333,200,,,,
2020-11-24,39,82023,Casteldaccia,38.05373,13.52967,,,,,42,-7,0,36,0,78,152,78,,,,
2020-11-24,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,41,-5,2,34,0,76,141,76,,,,
2020-11-25,39,82006,Bagheria,38.078918,13.512365,,,,,456,52,56,321,26,803,1269,803,,,,
2020-11-25,39,82067,Santa Flavia,38.08246,13.52758,,,,,87,10,12,43,3,133,240,133,,,,
2020-11-25,39,82035,Ficarazzi,38.089272,13.46891,,,,,130,1,7,76,1,207,348,207,,,,
2020-11-25,39,82023,Casteldaccia,38.05373,13.52967,,,,,49,7,8,37,0,86,159,86,,,,
2020-11-25,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,50,9,9,35,0,85,144,85,,,,
2020-11-26,39,82006,Bagheria,38.078918,13.512365,,,,,464,8,27,340,26,830,1307,830,,,,
2020-11-26,39,82067,Santa Flavia,38.08246,13.52758,,,,,89,2,2,43,3,135,254,135,,,,
2020-11-26,39,82035,Ficarazzi,38.089272,13.46891,,,,,129,-1,3,80,1,210,365,210,,,,
2020-11-26,39,82023,Casteldaccia,38.05373,13.52967,,,,,53,4,5,38,0,91,174,91,,,,
2020-11-26,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,49,-1,2,38,0,87,148,87,,,,
2020-11-27,39,82006,Bagheria,38.078918,13.512365,,,,,469,5,25,357,29,855,1346,855,,,,
2020-11-27,39,82067,Santa Flavia,38.08246,13.52758,,,,,89,0,6,49,3,141,259,141,,,,
2020-11-27,39,82035,Ficarazzi,38.089272,13.46891,,,,,128,-1,3,84,1,213,371,213,,,,
2020-11-27,39,82023,Casteldaccia,38.05373,13.52967,,,,,62,9,11,40,0,102,177,102,,,,
2020-11-27,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,47,-2,1,41,0,88,151,88,,,,
2020-11-29,39,82006,Bagheria,38.078918,13.512365,,,,,452,-17,0,383,41,855,1405,855,,,,
2020-11-29,39,82067,Santa Flavia,38.08246,13.52758,,,,,89,0,3,51,3,144,279,144,,,,
2020-11-29,39,82035,Ficarazzi,38.089272,13.46891,,,,,123,-5,0,89,1,213,392,213,,,,
2020-11-29,39,82023,Casteldaccia,38.05373,13.52967,,,,,64,2,3,41,0,105,189,105,,,,
2020-11-29,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,50,3,3,41,0,91,160,91,,,,
2020-11-30,39,82006,Bagheria,38.078918,13.512365,,,,,449,-3,21,404,41,876,1476,876,,,,
2020-11-30,39,82067,Santa Flavia,38.08246,13.52758,,,,,89,0,6,58,3,150,287,150,,,,
2020-11-30,39,82035,Ficarazzi,38.089272,13.46891,,,,,128,5,7,91,1,220,400,220,,,,
2020-11-30,39,82023,Casteldaccia,38.05373,13.52967,,,,,79,15,19,45,0,124,193,124,,,,
2020-11-30,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,50,0,1,42,0,92,162,92,,,,
2020-12-01,39,82006,Bagheria,38.078918,13.512365,,,,,438,-11,27,424,41,903,1494,903,,,,
2020-12-01,39,82067,Santa Flavia,38.08246,13.52758,,,,,87,-2,1,61,3,151,306,151,,,,
2020-12-01,39,82035,Ficarazzi,38.089272,13.46891,,,,,127,-1,0,92,1,220,416,220,,,,
2020-12-01,39,82023,Casteldaccia,38.05373,13.52967,,,,,75,-4,0,49,0,124,197,124,,,,
2020-12-01,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,46,-4,6,52,0,98,168,98,,,,
2020-12-02,39,82006,Bagheria,38.078918,13.512365,,,,,427,-11,11,446,41,914,1531,914,,,,
2020-12-02,39,82067,Santa Flavia,38.08246,13.52758,,,,,89,2,2,61,3,153,316,153,,,,
2020-12-02,39,82035,Ficarazzi,38.089272,13.46891,,,,,118,-9,0,101,1,220,419,220,,,,
2020-12-02,39,82023,Casteldaccia,38.05373,13.52967,,,,,78,3,4,50,0,128,203,128,,,,
2020-12-02,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,40,-6,0,58,0,98,171,98,,,,
2020-12-03,39,82006,Bagheria,38.078918,13.512365,,,,,456,29,29,446,41,943,1566,943,,,,
2020-12-03,39,82067,Santa Flavia,38.08246,13.52758,,,,,95,6,12,67,3,165,320,165,,,,
2020-12-03,39,82035,Ficarazzi,38.089272,13.46891,,,,,125,7,7,101,1,227,421,227,,,,
2020-12-03,39,82023,Casteldaccia,38.05373,13.52967,,,,,82,4,6,52,0,134,210,134,,,,
2020-12-03,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,45,5,6,59,0,104,178,104,,,,
2020-12-04,39,82006,Bagheria,38.078918,13.512365,,,,,461,5,23,464,41,966,1598,966,,,,
2020-12-04,39,82067,Santa Flavia,38.08246,13.52758,,,,,102,7,12,72,3,177,327,177,,,,
2020-12-04,39,82035,Ficarazzi,38.089272,13.46891,,,,,117,-8,0,109,1,227,424,227,,,,
2020-12-04,39,82023,Casteldaccia,38.05373,13.52967,,,,,87,5,7,54,0,141,211,141,,,,
2020-12-04,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,44,-1,3,63,0,107,180,107,,,,
2020-12-05,39,82006,Bagheria,38.078918,13.512365,,,,,387,-74,2,540,41,968,1617,968,,,,
2020-12-05,39,82067,Santa Flavia,38.08246,13.52758,,,,,92,-10,1,83,3,178,334,178,,,,
2020-12-05,39,82035,Ficarazzi,38.089272,13.46891,,,,,103,-14,3,126,1,230,437,230,,,,
2020-12-05,39,82023,Casteldaccia,38.05373,13.52967,,,,,87,0,0,54,0,141,228,141,,,,
2020-12-05,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,44,0,0,63,0,107,186,107,,,,
2020-12-06,39,82006,Bagheria,38.078918,13.512365,,,,,409,22,26,544,41,994,1647,994,,,,
2020-12-06,39,82067,Santa Flavia,38.08246,13.52758,,,,,95,3,14,94,3,192,347,192,,,,
2020-12-06,39,82035,Ficarazzi,38.089272,13.46891,,,,,110,7,8,127,1,238,450,238,,,,
2020-12-06,39,82023,Casteldaccia,38.05373,13.52967,,,,,91,4,5,55,0,146,230,146,,,,
2020-12-06,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,46,2,2,63,0,109,191,109,,,,
2020-12-08,39,82006,Bagheria,38.078918,13.512365,,,,,400,-9,27,580,41,1021,1688,1021,,,,
2020-12-08,39,82067,Santa Flavia,38.08246,13.52758,,,,,103,8,11,97,3,203,362,203,,,,
2020-12-08,39,82035,Ficarazzi,38.089272,13.46891,,,,,99,-11,7,145,1,245,467,245,,,,
2020-12-08,39,82023,Casteldaccia,38.05373,13.52967,,,,,94,3,4,56,0,150,234,150,,,,
2020-12-08,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,51,5,6,64,0,115,191,115,,,,
2020-12-09,39,82006,Bagheria,38.078918,13.512365,,,,,391,-9,8,596,42,1029,1717,1029,,,,
2020-12-09,39,82067,Santa Flavia,38.08246,13.52758,,,,,99,-4,4,105,3,207,370,207,,,,
2020-12-09,39,82035,Ficarazzi,38.089272,13.46891,,,,,96,-3,6,154,1,251,472,251,,,,
2020-12-09,39,82023,Casteldaccia,38.05373,13.52967,,,,,87,-7,3,66,0,153,240,153,,,,
2020-12-09,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,51,0,5,69,0,120,191,120,,,,
2020-12-10,39,82006,Bagheria,38.078918,13.512365,,,,,397,6,7,597,42,1036,1757,1036,,,,
2020-12-10,39,82067,Santa Flavia,38.08246,13.52758,,,,,95,-4,2,111,3,209,384,209,,,,
2020-12-10,39,82035,Ficarazzi,38.089272,13.46891,,,,,97,1,1,154,1,252,475,252,,,,
2020-12-10,39,82023,Casteldaccia,38.05373,13.52967,,,,,87,0,0,66,0,153,249,153,,,,
2020-12-10,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,51,0,0,69,0,120,193,120,,,,
2020-12-11,39,82006,Bagheria,38.078918,13.512365,,,,,364,-33,16,646,42,1052,1780,1052,,,,
2020-12-11,39,82067,Santa Flavia,38.08246,13.52758,,,,,98,3,11,119,3,220,403,220,,,,
2020-12-11,39,82035,Ficarazzi,38.089272,13.46891,,,,,88,-9,6,169,1,258,491,258,,,,
2020-12-11,39,82023,Casteldaccia,38.05373,13.52967,,,,,84,-3,1,70,0,154,262,154,,,,
2020-12-11,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,44,-7,0,76,0,120,194,120,,,,
2020-12-12,39,82006,Bagheria,38.078918,13.512365,,,,,351,-13,10,655,56,1062,1800,1062,,,,
2020-12-12,39,82067,Santa Flavia,38.08246,13.52758,,,,,102,4,5,120,3,225,428,225,,,,
2020-12-12,39,82035,Ficarazzi,38.089272,13.46891,,,,,81,-7,1,177,1,259,497,259,,,,
2020-12-12,39,82023,Casteldaccia,38.05373,13.52967,,,,,85,1,1,74,0,155,270,155,,,,
2020-12-12,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,44,0,1,76,1,121,197,121,,,,
2020-12-14,39,82006,Bagheria,38.078918,13.512365,,,,,347,-4,15,674,56,1077,1840,1077,,,,
2020-12-14,39,82067,Santa Flavia,38.08246,13.52758,,,,,107,5,11,126,3,236,435,236,,,,
2020-12-14,39,82035,Ficarazzi,38.089272,13.46891,,,,,71,-10,1,188,1,260,505,260,,,,
2020-12-14,39,82023,Casteldaccia,38.05373,13.52967,,,,,71,-14,1,84,1,156,278,156,,,,
2020-12-14,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,44,0,2,78,1,123,201,123,,,,
2020-12-15,39,82006,Bagheria,38.078918,13.512365,,,,,346,-1,17,691,57,1094,1861,1094,,,,
2020-12-15,39,82067,Santa Flavia,38.08246,13.52758,,,,,103,-4,5,135,3,241,441,241,,,,
2020-12-15,39,82035,Ficarazzi,38.089272,13.46891,,,,,66,-5,1,194,1,261,511,261,,,,
2020-12-15,39,82023,Casteldaccia,38.05373,13.52967,,,,,69,-2,0,86,1,156,280,156,,,,
2020-12-15,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,41,-3,0,81,1,123,204,123,,,,
2020-12-16,39,82006,Bagheria,38.078918,13.512365,,,,,293,-53,16,760,57,1110,1882,1110,,,,
2020-12-16,39,82067,Santa Flavia,38.08246,13.52758,,,,,107,4,16,147,3,257,447,257,,,,
2020-12-16,39,82035,Ficarazzi,38.089272,13.46891,,,,,70,4,12,202,1,273,516,273,,,,
2020-12-16,39,82023,Casteldaccia,38.05373,13.52967,,,,,56,-13,1,100,1,157,284,157,,,,
2020-12-16,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,40,-1,0,82,1,123,210,123,,,,
2020-12-17,39,82006,Bagheria,38.078918,13.512365,,,,,303,10,10,760,57,1120,1919,1120,,,,
2020-12-17,39,82067,Santa Flavia,38.08246,13.52758,,,,,107,0,0,147,3,257,465,257,,,,Aggiunto (+1) a totale_casi per via di un errore con l'indirizzo di un paziente.
2020-12-17,39,82035,Ficarazzi,38.089272,13.46891,,,,,71,1,2,203,1,275,518,275,,,,
2020-12-17,39,82023,Casteldaccia,38.05373,13.52967,,,,,59,3,3,100,1,160,293,160,,,,
2020-12-17,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,42,2,2,82,1,125,215,125,,,,
2020-12-20,39,82006,Bagheria,38.078918,13.512365,,,,,309,6,22,775,59,1142,1994,1142,,,,
2020-12-20,39,82067,Santa Flavia,38.08246,13.52758,,,,,98,-9,1,157,3,258,504,258,,,,
2020-12-20,39,82035,Ficarazzi,38.089272,13.46891,,,,,70,-1,4,208,1,279,540,279,,,,
2020-12-20,39,82023,Casteldaccia,38.05373,13.52967,,,,,62,3,3,100,1,163,313,163,,,,
2020-12-20,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,40,-2,1,85,1,126,224,126,,,,
2020-12-21,39,82006,Bagheria,38.078918,13.512365,,,,,314,5,39,809,59,1181,2012,1181,,,,
2020-12-21,39,82067,Santa Flavia,38.08246,13.52758,,,,,98,0,4,161,3,262,506,262,,,,
2020-12-21,39,82035,Ficarazzi,38.089272,13.46891,,,,,85,15,15,208,1,294,555,294,,,,
2020-12-21,39,82023,Casteldaccia,38.05373,13.52967,,,,,61,-1,4,105,1,167,314,167,,,,
2020-12-21,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,37,-3,3,91,1,129,225,129,,,,
2020-12-22,39,82006,Bagheria,38.078918,13.512365,,,,,313,-1,2,811,60,1183,2035,1183,,,,
2020-12-22,39,82067,Santa Flavia,38.08246,13.52758,,,,,94,-4,2,167,3,264,509,264,,,,
2020-12-22,39,82035,Ficarazzi,38.089272,13.46891,,,,,81,-4,1,211,3,295,566,295,,,,
2020-12-22,39,82023,Casteldaccia,38.05373,13.52967,,,,,53,-8,0,113,1,167,314,167,,,,
2020-12-22,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,30,-7,0,98,1,129,225,129,,,,
2020-12-25,39,82006,Bagheria,38.078918,13.512365,,,,,331,18,26,818,61,1209,2102,1209,,,,
2020-12-25,39,82067,Santa Flavia,38.08246,13.52758,,,,,99,5,9,171,3,273,542,273,,,,
2020-12-25,39,82035,Ficarazzi,38.089272,13.46891,,,,,69,-12,5,228,3,300,579,300,,,,
2020-12-25,39,82023,Casteldaccia,38.05373,13.52967,,,,,51,-2,8,123,1,175,321,175,,,,
2020-12-25,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,30,0,2,100,1,131,229,131,,,,
2020-12-28,39,82006,Bagheria,38.078918,13.512365,,,,,346,15,31,833,62,1240,2221,1240,,,,
2020-12-28,39,82067,Santa Flavia,38.08246,13.52758,,,,,104,5,6,172,3,279,569,279,,,,
2020-12-28,39,82035,Ficarazzi,38.089272,13.46891,,,,,61,-8,4,239,4,304,589,304,,,,
2020-12-28,39,82023,Casteldaccia,38.05373,13.52967,,,,,51,0,0,123,1,175,333,175,,,,
2020-12-28,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,31,1,1,100,1,132,234,132,,,,
2020-12-30,39,82006,Bagheria,38.078918,13.512365,,,,,363,17,20,833,66,1260,2313,1260,,,,
2020-12-30,39,82067,Santa Flavia,38.08246,13.52758,,,,,113,9,20,179,7,299,587,299,,,,
2020-12-30,39,82035,Ficarazzi,38.089272,13.46891,,,,,68,7,12,244,4,316,609,316,,,,
2020-12-30,39,82023,Casteldaccia,38.05373,13.52967,,,,,52,1,5,127,1,180,346,180,,,,
2020-12-30,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,34,3,3,100,1,135,242,135,,,,
2020-12-31,39,82006,Bagheria,38.078918,13.512365,,,,,371,8,19,842,66,1279,2339,1279,,,,
2020-12-31,39,82067,Santa Flavia,38.08246,13.52758,,,,,119,6,6,179,7,305,600,305,,,,
2020-12-31,39,82035,Ficarazzi,38.089272,13.46891,,,,,69,1,2,245,4,318,611,318,,,,
2020-12-31,39,82023,Casteldaccia,38.05373,13.52967,,,,,52,0,6,128,6,186,351,186,,,,
2020-12-31,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,34,0,1,101,1,136,245,136,,,,
2021-01-01,39,82006,Bagheria,38.078918,13.512365,,,,,388,17,17,842,66,1296,2346,1296,,,,
2021-01-01,39,82067,Santa Flavia,38.08246,13.52758,,,,,121,2,2,179,7,307,600,307,,,,
2021-01-01,39,82035,Ficarazzi,38.089272,13.46891,,,,,69,0,0,245,4,318,641,318,,,,
2021-01-01,39,82023,Casteldaccia,38.05373,13.52967,,,,,53,1,1,128,6,187,353,187,,,,
2021-01-01,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,34,0,0,101,1,136,245,136,,,,
2021-01-03,39,82006,Bagheria,38.078918,13.512365,,,,,392,4,27,865,66,1323,2459,1323,,,,
2021-01-03,39,82067,Santa Flavia,38.08246,13.52758,,,,,125,4,13,187,8,320,642,320,,,,
2021-01-03,39,82035,Ficarazzi,38.089272,13.46891,,,,,78,9,10,246,4,328,653,328,,,,
2021-01-03,39,82023,Casteldaccia,38.05373,13.52967,,,,,53,0,5,133,6,192,366,192,,,,
2021-01-03,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,39,5,5,101,1,141,248,141,,,,
2021-01-06,39,82006,Bagheria,38.078918,13.512365,,,,,423,31,68,902,66,1391,2509,1391,,,,
2021-01-06,39,82067,Santa Flavia,38.08246,13.52758,,,,,127,2,23,208,8,343,657,343,,,,
2021-01-06,39,82035,Ficarazzi,38.089272,13.46891,,,,,62,-16,11,273,4,339,681,339,,,,
2021-01-06,39,82023,Casteldaccia,38.05373,13.52967,,,,,56,3,3,133,6,195,377,195,,,,
2021-01-06,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,39,0,4,105,1,145,255,145,,,,
2021-01-08,39,82006,Bagheria,38.078918,13.512365,,,,,409,-14,27,943,66,1418,2594,1418,,,,
2021-01-08,39,82067,Santa Flavia,38.08246,13.52758,,,,,141,14,22,216,8,365,710,365,,,,
2021-01-08,39,82035,Ficarazzi,38.089272,13.46891,,,,,61,-1,9,283,4,348,718,348,,,,
2021-01-08,39,82023,Casteldaccia,38.05373,13.52967,,,,,57,1,5,137,6,200,388,200,,,,
2021-01-08,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,39,0,0,105,1,145,261,145,,,,
2021-01-10,39,82006,Bagheria,38.078918,13.512365,,,,,418,9,10,943,67,1428,2637,1428,,,,
2021-01-10,39,82067,Santa Flavia,38.08246,13.52758,,,,,142,1,1,216,8,366,720,366,,,,
2021-01-10,39,82035,Ficarazzi,38.089272,13.46891,,,,,65,4,5,284,4,353,722,353,,,,
2021-01-10,39,82023,Casteldaccia,38.05373,13.52967,,,,,56,-1,3,141,6,203,395,203,,,,
2021-01-10,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,39,0,0,105,1,145,269,145,,,,
2021-01-11,39,82006,Bagheria,38.078918,13.512365,,,,,443,25,43,961,67,1471,2681,1471,,,,
2021-01-11,39,82067,Santa Flavia,38.08246,13.52758,,,,,154,12,22,226,8,388,734,388,,,,
2021-01-11,39,82035,Ficarazzi,38.089272,13.46891,,,,,90,25,28,287,4,381,730,381,,,,
2021-01-11,39,82023,Casteldaccia,38.05373,13.52967,,,,,60,4,8,145,6,211,398,211,,,,
2021-01-11,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,40,1,3,105,3,148,270,148,,,,
2021-01-12,39,82006,Bagheria,38.078918,13.512365,,,,,440,-3,22,985,68,1493,2704,1493,,,,
2021-01-12,39,82067,Santa Flavia,38.08246,13.52758,,,,,158,4,4,226,8,392,744,392,,,,
2021-01-12,39,82035,Ficarazzi,38.089272,13.46891,,,,,89,-1,0,288,4,381,733,381,,,,
2021-01-12,39,82023,Casteldaccia,38.05373,13.52967,,,,,59,-1,3,148,7,214,401,214,,,,
2021-01-12,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,42,2,3,106,3,151,270,151,,,,
2021-01-13,39,82006,Bagheria,38.078918,13.512365,,,,,444,4,14,995,68,1507,2764,1507,,,,
2021-01-13,39,82067,Santa Flavia,38.08246,13.52758,,,,,159,1,6,231,8,398,753,398,,,,
2021-01-13,39,82035,Ficarazzi,38.089272,13.46891,,,,,84,-5,2,295,4,383,742,383,,,,
2021-01-13,39,82023,Casteldaccia,38.05373,13.52967,,,,,54,-5,0,153,7,214,444,214,,,,
2021-01-13,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,35,-7,5,118,3,156,279,156,,,,
2021-01-14,39,82006,Bagheria,38.078918,13.512365,,,,,431,-13,3,1011,68,1510,2801,1510,,,,
2021-01-14,39,82067,Santa Flavia,38.08246,13.52758,,,,,159,0,2,233,8,400,762,400,,,,
2021-01-14,39,82035,Ficarazzi,38.089272,13.46891,,,,,85,1,2,296,4,385,767,385,,,,
2021-01-14,39,82023,Casteldaccia,38.05373,13.52967,,,,,48,-6,1,160,7,215,447,215,,,,
2021-01-14,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,38,3,3,118,3,159,283,159,,,,
2021-01-15,39,82006,Bagheria,38.078918,13.512365,,,,,447,16,18,1013,68,1528,2836,1528,,,,
2021-01-15,39,82067,Santa Flavia,38.08246,13.52758,,,,,164,5,10,237,9,410,799,410,,,,
2021-01-15,39,82035,Ficarazzi,38.089272,13.46891,,,,,89,4,5,297,4,390,776,390,,,,
2021-01-15,39,82023,Casteldaccia,38.05373,13.52967,,,,,46,-2,2,163,8,217,453,217,,,,
2021-01-15,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,36,-2,1,121,3,160,289,160,,,,
2021-01-16,39,82006,Bagheria,38.078918,13.512365,,,,,452,5,7,1015,68,1535,2895,1535,,,,
2021-01-16,39,82067,Santa Flavia,38.08246,13.52758,,,,,168,4,4,237,9,414,840,414,,,,
2021-01-16,39,82035,Ficarazzi,38.089272,13.46891,,,,,94,5,5,297,4,395,796,395,,,,
2021-01-16,39,82023,Casteldaccia,38.05373,13.52967,,,,,46,0,1,164,8,218,458,218,,,,
2021-01-16,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,36,0,0,121,3,160,298,160,,,,
2021-01-18,39,82006,Bagheria,38.078918,13.512365,,,,,467,15,27,1026,69,1562,2983,1562,,,,
2021-01-18,39,82067,Santa Flavia,38.08246,13.52758,,,,,174,6,9,240,9,423,857,423,,,,
2021-01-18,39,82035,Ficarazzi,38.089272,13.46891,,,,,117,23,23,297,4,418,802,418,,,,
2021-01-18,39,82023,Casteldaccia,38.05373,13.52967,,,,,83,37,40,167,8,258,464,258,,,,
2021-01-18,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,41,5,5,121,3,165,310,165,,,,
2021-01-19,39,82006,Bagheria,38.078918,13.512365,,,,,481,14,20,1031,70,1582,3010,1582,,,,
2021-01-19,39,82067,Santa Flavia,38.08246,13.52758,,,,,208,34,35,241,9,458,873,458,,,,
2021-01-19,39,82035,Ficarazzi,38.089272,13.46891,,,,,125,8,8,297,4,426,806,426,,,,
2021-01-19,39,82023,Casteldaccia,38.05373,13.52967,,,,,81,-2,4,173,8,262,469,262,,,,
2021-01-19,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,48,7,7,121,3,172,311,172,,,,
2021-01-20,39,82006,Bagheria,38.078918,13.512365,,,,,486,5,30,1056,70,1612,3048,1612,,,,
2021-01-20,39,82067,Santa Flavia,38.08246,13.52758,,,,,196,-12,7,259,10,465,900,465,,,,
2021-01-20,39,82035,Ficarazzi,38.089272,13.46891,,,,,128,3,3,297,4,429,818,429,,,,
2021-01-20,39,82023,Casteldaccia,38.05373,13.52967,,,,,84,3,4,174,8,266,481,266,,,,
2021-01-20,39,82004,Altavilla Milicia,38.0421,13.54901,,,,,49,1,1,121,3,173,314,173,,,,
2021-01-21,39,82006,Bagheria,38.078918,13.512365,,,,,518,32,38,1062,70,1650,3062,1650,,,,
