data,distretto,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-07-30,39,82006,Bagheria,38.078918,13.512365,,,0,61,61,0,0,2923,117,3101,6704,3101,,,,
2021-07-30,39,82067,Santa Flavia,38.08246,13.52758,,,0,7,7,0,0,736,20,763,1726,763,,,,
2021-07-30,39,82035,Ficarazzi,38.089272,13.46891,,,0,10,10,1,1,740,10,760,1683,760,,,,
2021-07-30,39,82023,Casteldaccia,38.05373,13.52967,,,0,7,7,0,0,571,25,603,1363,603,,,,
2021-07-30,39,82004,Altavilla Milicia,38.0421,13.54901,,,0,8,8,0,0,450,13,471,1042,471,,,,
