data,distretto,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-09-15,39,82006,Bagheria,38.078918,13.512365,,,8,197,205,-21,-1,3259,118,3582,7838,3582,,,,
2021-09-15,39,82067,Santa Flavia,38.08246,13.52758,,,0,40,40,0,1,809,22,871,1960,871,,,,
2021-09-15,39,82035,Ficarazzi,38.089272,13.46891,,,1,73,74,-1,0,794,10,878,1936,878,,,,
2021-09-15,39,82023,Casteldaccia,38.05373,13.52967,,,0,45,45,-2,0,685,25,755,1733,755,,,,
2021-09-15,39,82004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,0,0,483,13,510,1147,510,,,,
