data,distretto,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-09-07,39,82006,Bagheria,38.078918,13.512365,,,4,289,293,1,20,3120,118,3531,7595,3531,,,,
2021-09-07,39,82067,Santa Flavia,38.08246,13.52758,,,0,49,49,7,9,789,21,859,1908,859,,,,
2021-09-07,39,82035,Ficarazzi,38.089272,13.46891,,,1,69,70,5,5,777,10,857,1864,857,,,,
2021-09-07,39,82023,Casteldaccia,38.05373,13.52967,,,1,87,88,-2,4,636,25,749,1656,749,,,,
2021-09-07,39,82004,Altavilla Milicia,38.0421,13.54901,,,0,23,23,-3,0,473,13,509,1134,509,,,,
