data,distretto,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-09-14,39,82006,Bagheria,38.078918,13.512365,,,6,220,226,-3,16,3239,118,3583,7812,3583,,,,
2021-09-14,39,82067,Santa Flavia,38.08246,13.52758,,,0,40,40,-4,3,808,22,870,1954,870,,,,
2021-09-14,39,82035,Ficarazzi,38.089272,13.46891,,,1,74,75,7,8,793,10,878,1932,878,,,,
2021-09-14,39,82023,Casteldaccia,38.05373,13.52967,,,0,47,47,-4,1,683,25,755,1724,755,,,,
2021-09-14,39,82004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,0,0,483,13,510,1147,510,,,,
