data,distretto,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-07-31,39,82006,Bagheria,38.078918,13.512365,,,0,82,82,21,21,2923,117,3122,6737,3122,,,,
2021-07-31,39,82067,Santa Flavia,38.08246,13.52758,,,0,19,19,12,10,734,20,773,1739,773,,,,
2021-07-31,39,82035,Ficarazzi,38.089272,13.46891,,,0,20,20,10,10,740,10,770,1693,770,,,,
2021-07-31,39,82023,Casteldaccia,38.05373,13.52967,,,0,16,16,9,9,571,25,612,1372,612,,,,
2021-07-31,39,82004,Altavilla Milicia,38.0421,13.54901,,,0,7,7,-1,1,452,13,472,1044,472,,,,
